x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA,,,x,y,z_COG,z_MOM,z_ModifiedMOM,z_CA,w_COG,w_MOM,w_ModifiedMOM,w_CA,,Z_COG差,W_COG差,,z_MoM差,w_MoM差,,z_ModMoM差,w_ModMoM差,,Z_CA,W_CA
0.4,1,5,887.0096849,5,900,5,900,5,878.2706897,,,0.4,1,5,5,5,5,886.9472915,900,900,878.2758621,,0,0,,0,0,,0,0,,0.00E+00,-0.005172369
0.4,1.1,5.030227743,886.7252851,5,899.95,5,899.95,5.5,861.7681818,,,0.4,1.1,5.030227743,5,5,5.5,886.6616597,900,900,861.8181818,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.050000018
0.4,1.2,5.119953596,884.9454848,5.05,899.95,5.05,899.95,5.905,857.95,,,0.4,1.2,5.119953596,5,5,5.875,884.8737783,900,900,858,,0,0,,0.05,-0.05,,0.05,-0.05,,3.00E-02,-0.05
0.4,1.3,5.31627907,880.613406,5,899.95,5,899.95,6.388888889,853.2833333,,,0.4,1.3,5.31627907,5,5,6.388888889,880.5224739,900,900,853.3333333,,0,0,,0,-0.05,,0,-0.05,,1.11E-10,-0.050000033
0.4,1.4,6.081679389,880.613406,8.5,899.95,8.5,899.95,7.09375,847.45,,,0.4,1.4,6.081679389,8.5,8.5,7.09375,880.5224739,900,900,847.5,,-1.07E-14,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
0.4,1.5,8.081578947,883.2624235,8.75,899.95,8.75,899.95,8.583333333,864.95,,,0.4,1.5,8.081578947,8.75,8.75,8.583333333,883.1831729,900,900,865,,0,0,,0,-0.05,,0,-0.05,,-3.33E-10,-0.05
0.4,1.6,8.169483568,884.9454848,9,899.95,9,899.95,8.821428571,869.95,,,0.4,1.6,8.169483568,9,9,8.821428571,884.8737783,900,900,870,,0,0,,0,-0.05,,0,-0.05,,-4.29E-10,-0.05
0.4,1.7,8.245454545,886.0374938,9.25,899.95,9.25,899.95,9.0625,873.7,,,0.4,1.7,8.245454545,9.25,9.25,9.0625,885.970733,900,900,873.75,,0,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
0.4,1.8,8.306557377,886.7252851,9.5,899.95,9.5,899.95,9.305555556,876.6166667,,,0.4,1.8,8.306557377,9.5,9.5,9.305555556,886.6616597,900,900,876.6666667,,0,0,,0,-0.05,,0,-0.05,,4.44E-10,-0.049999967
0.4,1.9,8.337033084,887.0096849,9.7,900,9.7,900,9.498275862,878.2706897,,,0.4,1.9,8.337033084,9.7,9.7,9.468390805,886.9472915,900,900,878.2758621,,0,0,,0,0,,0,0,,2.99E-02,-0.005172369
0.4,2,8.337033084,887.0096849,9.7,900,9.7,900,9.498275862,878.2706897,,,0.4,2,8.337033084,9.7,9.7,9.468390805,886.9472915,900,900,878.2758621,,0,0,,0,0,,0,0,,2.99E-02,-0.005172369
0.5,0,1.67710356,883.5676847,0.4,900,0.4,900,0.62826087,872.276087,,,0.5,0,1.67710356,0.4,0.4,0.647644928,883.4910221,900,900,872.2826087,,0,0,,0,0,,0,0,,-1.94E-02,-0.006521696
0.5,0.1,1.67710356,883.5676847,0.4,900,0.4,900,0.62826087,872.276087,,,0.5,0.1,1.67710356,0.4,0.4,0.647644928,883.4910221,900,900,872.2826087,,0,0,,0,0,,0,0,,-1.94E-02,-0.006521696
0.5,0.2,1.693442623,883.3727609,0.5,899.95,0.5,899.95,0.722972973,871.2337838,,,0.5,0.2,1.693442623,0.5,0.5,0.728040541,883.2953305,900,900,871.2837838,,0,0,,0,-0.05,,0,-0.05,,-5.07E-03,-0.049999984
0.5,0.3,1.754545455,882.5247298,0.75,899.95,0.75,899.95,0.962121212,867.7530303,,,0.5,0.3,1.754545455,0.75,0.75,0.96780303,882.4435946,900,900,867.8030303,,0,0,,0,-0.05,,0,-0.05,,-5.68E-03,-0.050000003
0.5,0.4,1.830516432,881.1809859,1,899.95,1,899.95,1.198275862,863.312069,,,0.5,0.4,1.830516432,1,1,1.204741379,881.0940288,900,900,863.362069,,0,0,,0,-0.05,,0,-0.05,,-6.47E-03,-0.049999966
0.5,0.5,1.918421053,879.1163499,1.25,899.95,1.25,899.95,1.43,857.45,,,0.5,0.5,1.918421053,1.25,1.25,1.4375,879.0205636,900,900,857.5,,0,0,,0,-0.05,,0,-0.05,,-7.50E-03,-0.05
0.5,0.6,3.918320611,875.8824205,1.5,899.95,1.5,899.95,2.933823529,837.45,,,0.5,0.6,3.918320611,1.5,1.5,2.939338235,875.7730871,900,900,837.5,,0,0,,0,-0.05,,0,-0.05,,-5.51E-03,-0.05
0.5,0.7,4.68372093,875.8824205,5,899.95,5,899.95,3.598684211,844.0289474,,,0.5,0.7,4.68372093,5,5,3.603618421,875.7730871,900,900,844.0789474,,0,0,,0,-0.05,,0,-0.05,,-4.93E-03,-0.049999968
0.5,0.8,4.880046404,881.1809859,5.05,899.95,5.05,899.95,4.117857143,849.3547619,,,0.5,0.8,4.880046404,5,5,4.09375,881.0940288,900,900,849.4047619,,0,0,,0.05,-0.05,,0.05,-0.05,,2.41E-02,-0.050000005
0.5,0.9,4.969772257,883.3727609,5,899.95,5,899.95,4.511111111,857.6722222,,,0.5,0.9,4.969772257,5,5,4.511111111,883.2953305,900,900,857.7222222,,0,0,,0,-0.05,,0,-0.05,,-1.11E-10,-0.050000022
0.5,1,5,883.5676847,5,900,5,900,5,872.276087,,,0.5,1,5,5,5,5,883.4910221,900,900,872.2826087,,0,0,,0,0,,0,0,,0.00E+00,-0.006521696
0.5,1.1,5.030227743,883.3727609,5,899.95,5,899.95,5.488888889,857.6722222,,,0.5,1.1,5.030227743,5,5,5.488888889,883.2953305,900,900,857.7222222,,0,0,,0,-0.05,,0,-0.05,,1.11E-10,-0.050000022
0.5,1.2,5.119953596,881.1809859,5.05,899.95,5.05,899.95,5.939285714,849.3547619,,,0.5,1.2,5.119953596,5,5,5.90625,881.0940288,900,900,849.4047619,,0,0,,0.05,-0.05,,0.05,-0.05,,3.30E-02,-0.050000005
0.5,1.3,5.31627907,875.8824205,5,899.95,5,899.95,6.401315789,844.0289474,,,0.5,1.3,5.31627907,5,5,6.396381579,875.7730871,900,900,844.0789474,,0,0,,0,-0.05,,0,-0.05,,4.93E-03,-0.049999968
0.5,1.4,6.081679389,875.8824205,8.5,899.95,8.5,899.95,7.066176471,837.45,,,0.5,1.4,6.081679389,8.5,8.5,7.060661765,875.7730871,900,900,837.5,,-1.07E-14,0,,0,-0.05,,0,-0.05,,5.51E-03,-0.05
0.5,1.5,8.081578947,879.1163499,8.75,899.95,8.75,899.95,8.57,857.45,,,0.5,1.5,8.081578947,8.75,8.75,8.5625,879.0205636,900,900,857.5,,0,0,,0,-0.05,,0,-0.05,,7.50E-03,-0.05
0.5,1.6,8.169483568,881.1809859,9,899.95,9,899.95,8.801724138,863.312069,,,0.5,1.6,8.169483568,9,9,8.795258621,881.0940288,900,900,863.362069,,0,0,,0,-0.05,,0,-0.05,,6.47E-03,-0.049999966
0.5,1.7,8.245454545,882.5247298,9.25,899.95,9.25,899.95,9.037878788,867.7530303,,,0.5,1.7,8.245454545,9.25,9.25,9.03219697,882.4435946,900,900,867.8030303,,0,0,,0,-0.05,,0,-0.05,,5.68E-03,-0.050000003
0.5,1.8,8.306557377,883.3727609,9.5,899.95,9.5,899.95,9.277027027,871.2337838,,,0.5,1.8,8.306557377,9.5,9.5,9.271959459,883.2953305,900,900,871.2837838,,0,0,,0,-0.05,,0,-0.05,,5.07E-03,-0.049999984
0.5,1.9,8.32289644,883.5676847,9.6,900,9.6,900,9.37173913,872.276087,,,0.5,1.9,8.32289644,9.6,9.6,9.352355072,883.4910221,900,900,872.2826087,,0,0,,0,0,,0,0,,1.94E-02,-0.006521696
0.5,2,8.32289644,883.5676847,9.6,900,9.6,900,9.37173913,872.276087,,,0.5,2,8.32289644,9.6,9.6,9.352355072,883.4910221,900,900,872.2826087,,0,0,,0,0,,0,0,,1.94E-02,-0.006521696
0.6,0,1.693442623,880.0258043,0.5,899.95,0.5,899.95,0.752631579,866.0026316,,,0.6,0,1.693442623,0.5,0.5,0.756578947,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,-3.95E-03,-0.049999979
0.6,0.1,1.693442623,880.0258043,0.5,899.95,0.5,899.95,0.752631579,866.0026316,,,0.6,0.1,1.693442623,0.5,0.5,0.756578947,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,-3.95E-03,-0.049999979
0.6,0.2,1.693442623,880.0258043,0.5,899.95,0.5,899.95,0.752631579,866.0026316,,,0.6,0.2,1.693442623,0.5,0.5,0.756578947,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,-3.95E-03,-0.049999979
0.6,0.3,1.754545455,879.023373,0.75,899.95,0.75,899.95,0.988235294,862.0088235,,,0.6,0.3,1.754545455,0.75,0.75,0.992647059,878.9287596,900,900,862.0588235,,0,0,,0,-0.05,,0,-0.05,,-4.41E-03,-0.050000029
0.6,0.4,1.830516432,877.438159,1,899.95,1,899.95,1.22,856.95,,,0.6,0.4,1.830516432,1,1,1.225,877.3369756,900,900,857,,0,0,,0,-0.05,,0,-0.05,,-5.00E-03,-0.05
0.6,0.5,1.918421053,875.0100877,1.25,899.95,1.25,899.95,1.446153846,850.3346154,,,0.6,0.5,1.918421053,1.25,1.25,1.451923077,874.898999,900,900,850.3846154,,0,0,,0,-0.05,,0,-0.05,,-5.77E-03,-0.049999985
0.6,0.6,3.918320611,871.2252362,1.5,899.95,1.5,899.95,2.961111111,828.2833333,,,0.6,0.6,3.918320611,1.5,1.5,2.965277778,871.0990883,900,900,828.3333333,,0,0,,0,-0.05,,0,-0.05,,-4.17E-03,-0.050000033
0.6,0.7,4.68372093,871.2252362,5,899.95,5,899.95,3.59,835.45,,,0.6,0.7,4.68372093,5,5,3.59375,871.0990883,900,900,835.5,,0,0,,0,-0.05,,0,-0.05,,-3.75E-03,-0.05
0.6,0.8,4.880046404,877.438159,5.05,899.95,5.05,899.95,4.086363636,841.3136364,,,0.6,0.8,4.880046404,5,5,4.0625,877.3369756,900,900,841.3636364,,0,0,,0.05,-0.05,,0.05,-0.05,,2.39E-02,-0.049999964
0.6,0.9,4.969772257,880.0258043,5,899.95,5,899.95,4.52173913,853.6456522,,,0.6,0.9,4.969772257,5,5,4.52173913,879.9353876,900,900,853.6956522,,0,0,,0,-0.05,,0,-0.05,,-4.35E-10,-0.049999974
0.6,1,5,880.0258043,5,899.95,5,899.95,5,866.0026316,,,0.6,1,5,5,5,5,879.9353876,900,900,866.0526316,,9.77E-15,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.049999979
0.6,1.1,5.030227743,880.0258043,5,899.95,5,899.95,5.47826087,853.6456522,,,0.6,1.1,5.030227743,5,5,5.47826087,879.9353876,900,900,853.6956522,,0,0,,0,-0.05,,0,-0.05,,4.35E-10,-0.049999974
0.6,1.2,5.119953596,877.438159,5.05,899.95,5.05,899.95,5.968181818,841.3136364,,,0.6,1.2,5.119953596,5,5,5.9375,877.3369756,900,900,841.3636364,,0,0,,0.05,-0.05,,0.05,-0.05,,3.07E-02,-0.049999964
0.6,1.3,5.31627907,871.2252362,5,899.95,5,899.95,6.41,835.45,,,0.6,1.3,5.31627907,5,5,6.40625,871.0990883,900,900,835.5,,0,0,,0,-0.05,,0,-0.05,,3.75E-03,-0.05
0.6,1.4,6.081679389,871.2252362,8.5,899.95,8.5,899.95,7.038888889,828.2833333,,,0.6,1.4,6.081679389,8.5,8.5,7.034722222,871.0990883,900,900,828.3333333,,-1.07E-14,0,,0,-0.05,,0,-0.05,,4.17E-03,-0.050000033
0.6,1.5,8.081578947,875.0100877,8.75,899.95,8.75,899.95,8.553846154,850.3346154,,,0.6,1.5,8.081578947,8.75,8.75,8.548076923,874.898999,900,900,850.3846154,,0,0,,0,-0.05,,0,-0.05,,5.77E-03,-0.049999985
0.6,1.6,8.169483568,877.438159,9,899.95,9,899.95,8.78,856.95,,,0.6,1.6,8.169483568,9,9,8.775,877.3369756,900,900,857,,0,0,,0,-0.05,,0,-0.05,,5.00E-03,-0.05
0.6,1.7,8.245454545,879.023373,9.25,899.95,9.25,899.95,9.011764706,862.0088235,,,0.6,1.7,8.245454545,9.25,9.25,9.007352941,878.9287596,900,900,862.0588235,,0,0,,0,-0.05,,0,-0.05,,4.41E-03,-0.050000029
0.6,1.8,8.306557377,880.0258043,9.5,899.95,9.5,899.95,9.247368421,866.0026316,,,0.6,1.8,8.306557377,9.5,9.5,9.243421053,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,3.95E-03,-0.049999979
0.6,1.9,8.306557377,880.0258043,9.5,899.95,9.5,899.95,9.247368421,866.0026316,,,0.6,1.9,8.306557377,9.5,9.5,9.243421053,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,3.95E-03,-0.049999979
0.6,2,8.306557377,880.0258043,9.5,899.95,9.5,899.95,9.247368421,866.0026316,,,0.6,2,8.306557377,9.5,9.5,9.243421053,879.9353876,900,900,866.0526316,,0,0,,0,-0.05,,0,-0.05,,3.95E-03,-0.049999979
0.7,0,1.711990008,876.3718972,0.55,900,0.55,900,0.828761062,859.570354,,,0.7,0,1.711990008,0.55,0.55,0.858222714,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,-2.95E-02,-0.009292018
0.7,0.1,1.711990008,876.3718972,0.55,900,0.55,900,0.828761062,859.570354,,,0.7,0.1,1.711990008,0.55,0.55,0.858222714,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,-2.95E-02,-0.009292018
0.7,0.2,1.711990008,876.3718972,0.55,900,0.55,900,0.828761062,859.570354,,,0.7,0.2,1.711990008,0.55,0.55,0.858222714,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,-2.95E-02,-0.009292018
0.7,0.3,1.754545455,875.5424517,0.75,899.95,0.75,899.95,1.01,856.45,,,0.7,0.3,1.754545455,0.75,0.75,1.0125,875.4352332,900,900,856.5,,0,0,,0,-0.05,,0,-0.05,,-2.50E-03,-0.05
0.7,0.4,1.830516432,873.7266623,1,899.95,1,899.95,1.237096774,850.8370968,,,0.7,0.4,1.830516432,1,1,1.239919355,873.6122449,900,900,850.8870968,,0,0,,0,-0.05,,0,-0.05,,-2.82E-03,-0.049999974
0.7,0.5,1.918421053,870.9540962,1.25,899.95,1.25,899.95,1.457407407,843.5611111,,,0.7,0.5,1.918421053,1.25,1.25,1.460648148,870.8288895,900,900,843.6111111,,0,1.02E-12,,0,-0.05,,0,-0.05,,-3.24E-03,-0.050000011
0.7,0.6,3.918320611,866.6530629,1.5,899.95,1.5,899.95,2.982894737,819.8184211,,,0.7,0.6,3.918320611,1.5,1.5,2.985197368,866.5116044,900,900,819.8684211,,0,0,,0,-0.05,,0,-0.05,,-2.30E-03,-0.049999953
0.7,0.7,4.68372093,866.6530629,5,899.95,5,899.95,3.579761905,827.45,,,0.7,0.7,4.68372093,5,5,3.581845238,866.5116044,900,900,827.5,,0,0,,0,-0.05,,0,-0.05,,-2.08E-03,-0.05
0.7,0.8,4.880046404,873.7266623,5.05,899.95,5.05,899.95,4.055434783,833.7543478,,,0.7,0.8,4.880046404,5,5,4.03125,873.6122449,900,900,833.8043478,,0,0,,0.05,-0.05,,0.05,-0.05,,2.42E-02,-0.050000026
0.7,0.9,4.969310538,876.3718972,5,900,5,900,4.518248175,848.25,,,0.7,0.9,4.969310538,5,5,4.518248175,876.2678776,900,900,848.2664234,,0,0,,0,0,,0,0,,-1.82E-10,-0.016423358
0.7,1,5,876.3718972,5,900,5,900,5,859.570354,,,0.7,1,5,5,5,5,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,0.00E+00,-0.009292018
0.7,1.1,5.030689462,876.3718972,5,900,5,900,5.481751825,848.25,,,0.7,1.1,5.030689462,5,5,5.481751825,876.2678776,900,900,848.2664234,,0,0,,0,0,,0,0,,1.82E-10,-0.016423358
0.7,1.2,5.119953596,873.7266623,5.05,899.95,5.05,899.95,5.99673913,833.7543478,,,0.7,1.2,5.119953596,5,5,5.96875,873.6122449,900,900,833.8043478,,0,0,,0.05,-0.05,,0.05,-0.05,,2.80E-02,-0.050000026
0.7,1.3,5.31627907,866.6530629,5,899.95,5,899.95,6.420238095,827.45,,,0.7,1.3,5.31627907,5,5,6.418154762,866.5116044,900,900,827.5,,0,0,,0,-0.05,,0,-0.05,,2.08E-03,-0.05
0.7,1.4,6.081679389,866.6530629,8.5,899.95,8.5,899.95,7.017105263,819.8184211,,,0.7,1.4,6.081679389,8.5,8.5,7.014802632,866.5116044,900,900,819.8684211,,-1.07E-14,0,,0,-0.05,,0,-0.05,,2.30E-03,-0.049999953
0.7,1.5,8.081578947,870.9540962,8.75,899.95,8.75,899.95,8.542592593,843.5611111,,,0.7,1.5,8.081578947,8.75,8.75,8.539351852,870.8288895,900,900,843.6111111,,0,1.02E-12,,0,-0.05,,0,-0.05,,3.24E-03,-0.050000011
0.7,1.6,8.169483568,873.7266623,9,899.95,9,899.95,8.762903226,850.8370968,,,0.7,1.6,8.169483568,9,9,8.760080645,873.6122449,900,900,850.8870968,,0,0,,0,-0.05,,0,-0.05,,2.82E-03,-0.049999974
0.7,1.7,8.245454545,875.5424517,9.25,899.95,9.25,899.95,8.99,856.45,,,0.7,1.7,8.245454545,9.25,9.25,8.9875,875.4352332,900,900,856.5,,0,0,,0,-0.05,,0,-0.05,,2.50E-03,-0.05
0.7,1.8,8.288009992,876.3718972,9.45,900,9.45,900,9.171238938,859.570354,,,0.7,1.8,8.288009992,9.45,9.45,9.141777286,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,2.95E-02,-0.009292018
0.7,1.9,8.288009992,876.3718972,9.45,900,9.45,900,9.171238938,859.570354,,,0.7,1.9,8.288009992,9.45,9.45,9.141777286,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,2.95E-02,-0.009292018
0.7,2,8.288009992,876.3718972,9.45,900,9.45,900,9.171238938,859.570354,,,0.7,2,8.288009992,9.45,9.45,9.141777286,876.2678776,900,900,859.579646,,0,0,,0,0,,0,0,,2.95E-02,-0.009292018
0.8,0,1.732391181,872.5929348,0.65,900,0.65,900,0.928571429,852.8464286,,,0.8,0,1.732391181,0.65,0.65,0.952380952,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,-2.38E-02,-0.010714257
0.8,0.1,1.732391181,872.5929348,0.65,900,0.65,900,0.928571429,852.8464286,,,0.8,0.1,1.732391181,0.65,0.65,0.952380952,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,-2.38E-02,-0.010714257
0.8,0.2,1.732391181,872.5929348,0.65,900,0.65,900,0.928571429,852.8464286,,,0.8,0.2,1.732391181,0.65,0.65,0.952380952,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,-2.38E-02,-0.010714257
0.8,0.3,1.754545455,872.09035,0.75,899.95,0.75,899.95,1.016666667,851.0611111,,,0.8,0.3,1.754545455,0.75,0.75,1.027777778,871.9713731,900,900,851.1111111,,0,0,,0,-0.05,,0,-0.05,,-1.11E-02,-0.050000011
0.8,0.4,1.830516432,870.0553773,1,899.95,1,899.95,1.2375,844.95,,,0.8,0.4,1.830516432,1,1,1.25,869.928683,900,900,845,,0,0,,0,-0.05,,0,-0.05,,-1.25E-02,-0.05
0.8,0.5,1.918421053,866.9578358,1.25,899.95,1.25,899.95,1.45,837.0928571,,,0.8,0.5,1.918421053,1.25,1.25,1.464285714,866.8196439,900,900,837.1428571,,0,0,,0,-0.05,,0,-0.05,,-1.43E-02,-0.050000043
0.8,0.6,3.918320611,862.1757319,1.5,899.95,1.5,899.95,2.99,811.95,,,0.8,0.6,3.918320611,1.5,1.5,3,862.0203813,900,900,812,,0,0,,0,-0.05,,0,-0.05,,-1.00E-02,-0.05
0.8,0.7,4.68372093,862.1757319,5,899.95,5,899.95,3.55,819.95,,,0.8,0.7,4.68372093,5,5,3.568181818,862.0203813,900,900,820,,0,0,,0,-0.05,,0,-0.05,,-1.82E-02,-0.05
0.8,0.8,4.880046404,870.0553773,5.05,899.95,5.05,899.95,4.016666667,826.6166667,,,0.8,0.8,4.880046404,5,5,4,869.928683,900,900,826.6666667,,0,1.02E-12,,0.05,-0.05,,0.05,-0.05,,1.67E-02,-0.049999967
0.8,0.9,4.968763372,872.5929348,5,900,5,900,4.505882353,842.6294118,,,0.8,0.9,4.968763372,5,5,4.514705882,872.4757397,900,900,842.6470588,,0,0,,0,0,,0,0,,-8.82E-03,-0.017647024
0.8,1,5,872.5929348,5,900,5,900,4.989285714,852.8464286,,,0.8,1,5,5,5,5,872.4757397,900,900,852.8571429,,9.77E-15,0,,0,0,,0,0,,-1.07E-02,-0.010714257
0.8,1.1,5.031236628,872.5929348,5,900,5,900,5.476470588,842.6294118,,,0.8,1.1,5.031236628,5,5,5.485294118,872.4757397,900,900,842.6470588,,0,0,,0,0,,0,0,,-8.82E-03,-0.017647024
0.8,1.2,5.119953596,870.0553773,5.05,899.95,5.05,899.95,6.016666667,826.6166667,,,0.8,1.2,5.119953596,5,5,6,869.928683,900,900,826.6666667,,0,1.02E-12,,0.05,-0.05,,0.05,-0.05,,1.67E-02,-0.049999967
0.8,1.3,5.31627907,862.1757319,5,899.95,5,899.95,6.431818182,819.95,,,0.8,1.3,5.31627907,5,5,6.431818182,862.0203813,900,900,820,,0,0,,0,-0.05,,0,-0.05,,1.82E-10,-0.05
0.8,1.4,6.081679389,862.1757319,8.5,899.95,8.5,899.95,7,811.95,,,0.8,1.4,6.081679389,8.5,8.5,7,862.0203813,900,900,812,,-1.07E-14,0,,0,-0.05,,0,-0.05,,0.00E+00,-0.05
0.8,1.5,8.081578947,866.9578358,8.75,899.95,8.75,899.95,8.55,837.0928571,,,0.8,1.5,8.081578947,8.75,8.75,8.535714286,866.8196439,900,900,837.1428571,,0,0,,0,-0.05,,0,-0.05,,1.43E-02,-0.050000043
0.8,1.6,8.169483568,870.0553773,9,899.95,9,899.95,8.7625,844.95,,,0.8,1.6,8.169483568,9,9,8.75,869.928683,900,900,845,,0,1.02E-12,,0,-0.05,,0,-0.05,,1.25E-02,-0.05
0.8,1.7,8.245454545,872.09035,9.25,899.95,9.25,899.95,8.983333333,851.0611111,,,0.8,1.7,8.245454545,9.25,9.25,8.972222222,871.9713731,900,900,851.1111111,,0,0,,0,-0.05,,0,-0.05,,1.11E-02,-0.050000011
0.8,1.8,8.267608819,872.5929348,9.35,900,9.35,900,9.071428571,852.8464286,,,0.8,1.8,8.267608819,9.35,9.35,9.047619048,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,2.38E-02,-0.010714257
0.8,1.9,8.267608819,872.5929348,9.35,900,9.35,900,9.071428571,852.8464286,,,0.8,1.9,8.267608819,9.35,9.35,9.047619048,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,2.38E-02,-0.010714257
0.8,2,8.267608819,872.5929348,9.35,900,9.35,900,9.071428571,852.8464286,,,0.8,2,8.267608819,9.35,9.35,9.047619048,872.4757397,900,900,852.8571429,,0,0,,0,0,,0,0,,2.38E-02,-0.010714257
0.9,0,1.754545455,868.6748084,0.7,899.95,0.7,899.95,0.991891892,845.8283784,,,0.9,0,1.754545455,0.75,0.75,1.038851351,868.5448909,900,900,845.8783784,,0,1.02E-12,,-0.05,-0.05,,-0.05,-0.05,,-4.70E-02,-0.049999978
0.9,0.1,1.754545455,868.6748084,0.7,899.95,0.7,899.95,0.991891892,845.8283784,,,0.9,0.1,1.754545455,0.75,0.75,1.038851351,868.5448909,900,900,845.8783784,,0,1.02E-12,,-0.05,-0.05,,-0.05,-0.05,,-4.70E-02,-0.049999978
0.9,0.2,1.754545455,868.6748084,0.7,899.95,0.7,899.95,0.991891892,845.8283784,,,0.9,0.2,1.754545455,0.75,0.75,1.038851351,868.5448909,900,900,845.8783784,,0,1.02E-12,,-0.05,-0.05,,-0.05,-0.05,,-4.70E-02,-0.049999978
0.9,0.3,1.754545455,868.6748084,0.75,899.95,0.75,899.95,1.02972973,845.8283784,,,0.9,0.3,1.754545455,0.75,0.75,1.038851351,868.5448909,900,900,845.8783784,,0,0,,0,-0.05,,0,-0.05,,-9.12E-03,-0.049999978
0.9,0.4,1.830516432,866.4324181,1,899.95,1,899.95,1.245454545,839.2681818,,,0.9,0.4,1.830516432,1,1,1.255681818,866.2943657,900,900,839.3181818,,0,0,,0,-0.05,,0,-0.05,,-1.02E-02,-0.050000018
0.9,0.5,1.918421053,863.0297954,1.25,899.95,1.25,899.95,1.451724138,830.8982759,,,0.9,0.5,1.918421053,1.25,1.25,1.463362069,862.8796961,900,900,830.9482759,,0,0,,0,-0.05,,0,-0.05,,-1.16E-02,-0.049999962
0.9,0.6,3.918320611,857.8017636,1.5,899.95,1.5,899.95,2.953658537,808.1817073,,,0.9,0.6,3.918320611,1.5,1.5,2.961890244,857.6338526,900,900,808.2317073,,0,0,,0,-0.05,,0,-0.05,,-8.23E-03,-0.050000017
0.9,0.7,4.68372093,857.8017636,5,899.95,5,899.95,3.545652174,812.8847826,,,0.9,0.7,4.68372093,5,5,3.55298913,857.6338526,900,900,812.9347826,,0,0,,0,-0.05,,0,-0.05,,-7.34E-03,-0.050000009
0.9,0.8,4.880046404,866.4324181,5.05,899.95,5.05,899.95,4.044897959,823.1642857,,,0.9,0.8,4.880046404,5,5,4.020408163,866.2943657,900,900,823.2142857,,0,0,,0.05,-0.05,,0.05,-0.05,,2.45E-02,-0.050000014
0.9,0.9,4.968122271,868.6748084,5,899.95,5,899.95,4.511111111,836.7833333,,,0.9,0.9,4.968122271,5,5,4.511111111,868.5448909,900,900,836.8333333,,0,1.02E-12,,0,-0.05,,0,-0.05,,-1.11E-10,-0.050000033
0.9,1,5,868.6748084,5,899.95,5,899.95,5,845.8283784,,,0.9,1,5,5,5,5,868.5448909,900,900,845.8783784,,9.77E-15,1.02E-12,,0,-0.05,,0,-0.05,,0.00E+00,-0.049999978
0.9,1.1,5.031877729,868.6748084,5,899.95,5,899.95,5.488888889,836.7833333,,,0.9,1.1,5.031877729,5,5,5.488888889,868.5448909,900,900,836.8333333,,0,1.02E-12,,0,-0.05,,0,-0.05,,1.11E-10,-0.050000033
0.9,1.2,5.119953596,866.4324181,5.05,899.95,5.05,899.95,6.004081633,823.1642857,,,0.9,1.2,5.119953596,5,5,5.979591837,866.2943657,900,900,823.2142857,,0,0,,0.05,-0.05,,0.05,-0.05,,2.45E-02,-0.050000014
0.9,1.3,5.31627907,857.8017636,5,899.95,5,899.95,6.454347826,812.8847826,,,0.9,1.3,5.31627907,5,5,6.44701087,857.6338526,900,900,812.9347826,,0,0,,0,-0.05,,0,-0.05,,7.34E-03,-0.050000009
0.9,1.4,6.081679389,857.8017636,8.5,899.95,8.5,899.95,7.046341463,808.1817073,,,0.9,1.4,6.081679389,8.5,8.5,7.038109756,857.6338526,900,900,808.2317073,,-1.07E-14,0,,0,-0.05,,0,-0.05,,8.23E-03,-0.050000017
0.9,1.5,8.081578947,863.0297954,8.75,899.95,8.75,899.95,8.548275862,830.8982759,,,0.9,1.5,8.081578947,8.75,8.75,8.536637931,862.8796961,900,900,830.9482759,,0,0,,0,-0.05,,0,-0.05,,1.16E-02,-0.049999962
0.9,1.6,8.169483568,866.4324181,9,899.95,9,899.95,8.754545455,839.2681818,,,0.9,1.6,8.169483568,9,9,8.744318182,866.2943657,900,900,839.3181818,,0,0,,0,-0.05,,0,-0.05,,1.02E-02,-0.050000018
