x,y,z_COG,w_COG,z_MoM,w_MoM,z_ModMoM,w_ModMoM,z_CA,w_CA
3.1,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.1,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.1,0.9,4.969433685753167,669.3934312525499,5.0,622.4500000000052,5.0,622.450000000005,4.685714285714285,630.1642857142925
3.1,1.0,4.999999999999999,669.3934312525499,5.0,622.4500000000052,5.0,622.450000000005,5.0,622.450000000005
3.1,1.1,5.030566314246832,669.3934312525499,5.0,622.4500000000052,5.0,622.450000000005,5.314285714285714,630.1642857142926
3.1,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.1,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.1,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.1,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.1,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.1,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.1,1.8,8.292827529021562,669.3934312525499,9.450000000000001,622.4500000000052,9.45,622.450000000005,9.45,622.450000000005
3.1,1.9,8.292827529021562,669.3934312525499,9.450000000000001,622.4500000000052,9.45,622.450000000005,9.45,622.450000000005
3.1,2.0,8.292827529021562,669.3934312525499,9.450000000000001,622.4500000000052,9.45,622.450000000005,9.45,622.450000000005
3.2,0.0,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.2,0.1,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.2,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.2,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.2,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.2,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.2,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.2,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.2,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.2,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.2,1.0,5.0,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,5.0,619.9500000000046
3.2,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.2,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.2,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.2,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.2,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.2,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.2,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.2,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.2,1.9,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.2,2.0,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.3,0.0,1.6809900588354632,668.3751453282292,0.4000000000000001,617.450000000004,0.4,617.4500000000039,0.4,617.4500000000039
3.3,0.1,1.6809900588354632,668.3751453282292,0.4000000000000001,617.450000000004,0.4,617.4500000000039,0.4,617.4500000000039
3.3,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.3,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.3,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.3,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.3,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.3,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.3,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.3,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.3,1.0,4.999999999999999,668.3751453282292,5.0,617.450000000004,5.0,617.4500000000039,5.0,617.4500000000039
3.3,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.3,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.3,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.3,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.3,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.3,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.3,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.3,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.3,1.9,8.319009941164538,668.3751453282292,9.600000000000001,617.450000000004,9.600000000000001,617.4500000000039,9.600000000000001,617.4500000000039
3.3,2.0,8.319009941164538,668.3751453282292,9.600000000000001,617.450000000004,9.600000000000001,617.4500000000039,9.600000000000001,617.4500000000039
3.4,0.0,1.6697506033789222,667.9414602346807,0.35000000000000003,614.9500000000035,0.35000000000000003,614.9500000000035,0.35000000000000003,614.9500000000035
3.4,0.1,1.6697506033789222,667.9414602346807,0.35000000000000003,614.9500000000035,0.35000000000000003,614.9500000000035,0.35000000000000003,614.9500000000035
3.4,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.4,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.4,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.4,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.4,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.4,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.4,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.4,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.4,1.0,4.999999999999999,667.9414602346807,5.000000000000001,614.9500000000035,5.0,614.9500000000035,5.0,614.9500000000035
3.4,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.4,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.4,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.4,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.4,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.4,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.4,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.4,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.4,1.9,8.330249396621076,667.9414602346807,9.65,614.9500000000035,9.65,614.9500000000035,9.65,614.9500000000035
3.4,2.0,8.330249396621076,667.9414602346807,9.65,614.9500000000035,9.65,614.9500000000035,9.65,614.9500000000035
3.5,0.0,1.6597923737272906,667.5625499777877,0.3,612.4500000000029,0.30000000000000004,612.4500000000028,0.3000000000000001,612.4500000000028
3.5,0.1,1.6597923737272906,667.5625499777877,0.3,612.4500000000029,0.30000000000000004,612.4500000000028,0.3000000000000001,612.4500000000028
3.5,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.5,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.5,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.5,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.5,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.5,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.5,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.5,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.5,1.0,4.999999999999999,667.5625499777877,5.000000000000001,612.4500000000029,5.0,612.4500000000028,5.0,612.4500000000028
3.5,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.5,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.5,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.5,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.5,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.5,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.5,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.5,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.5,1.9,8.34020762627271,667.5625499777877,9.700000000000001,612.4500000000029,9.7,612.4500000000028,9.7,612.4500000000028
3.5,2.0,8.34020762627271,667.5625499777877,9.700000000000001,612.4500000000029,9.7,612.4500000000028,9.7,612.4500000000028
3.6,0.0,1.6511904761904759,667.2421475087083,0.25,609.9500000000022,0.25,609.9500000000023,0.25,609.9500000000023
3.6,0.1,1.6511904761904759,667.2421475087083,0.25,609.9500000000022,0.25,609.9500000000023,0.25,609.9500000000023
3.6,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.6,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.6,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.6,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.6,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.6,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.6,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.6,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.6,1.0,5.0,667.2421475087083,4.950000000000001,609.9500000000022,4.95,609.9500000000023,4.95,609.9500000000023
3.6,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.6,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.6,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.6,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.6,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.6,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.6,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.6,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.6,1.9,8.348809523809525,667.2421475087083,9.750000000000002,609.9500000000022,9.75,609.9500000000023,9.75,609.9500000000024
3.6,2.0,8.348809523809527,667.2421475087083,9.8,609.9500000000022,9.8,609.9500000000023,9.8,609.9500000000023
3.7,0.0,1.6442733017377564,666.9843328684334,0.15000000000000002,607.4500000000018,0.15000000000000002,607.4500000000016,0.15000000000000002,607.4500000000016
3.7,0.1,1.6511904761904759,667.2421475087083,0.25,609.9500000000022,0.25,609.9500000000023,0.25,609.9500000000023
3.7,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.7,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.7,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.7,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.7,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.7,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
3.7,0.8,4.880046403712297,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,4.2875,649.9500000000114
3.7,0.9,4.9697722567287785,668.8601832569763,5.0,619.9500000000045,5.0,619.9500000000046,4.694444444444444,627.7277777777841
3.7,1.0,4.999999999999999,666.9843328684334,5.0,607.4500000000018,5.0,607.4500000000016,5.0,607.4500000000016
3.7,1.1,5.030227743271221,668.8601832569765,5.0,619.9500000000045,5.0,619.9500000000046,5.305555555555555,627.7277777777841
3.7,1.2,5.119953596287701,674.2591812447937,5.05,639.9500000000091,5.05,639.9500000000091,5.7875,649.9500000000114
3.7,1.3,5.316279069767444,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,6.392857142857142,664.235714285729
3.7,1.4,6.081679389312978,681.64114339269,8.5,659.9500000000136,8.5,659.9500000000137,7.333333333333333,666.6166666666819
3.7,1.5,8.081578947368422,677.7518493835388,8.750000000000002,649.9500000000114,8.75,649.9500000000114,8.75,649.9500000000114
3.7,1.6,8.169483568075112,674.2591812447937,9.0,639.9500000000091,9.0,639.9500000000091,9.0,639.9500000000091
3.7,1.7,8.245454545454548,671.2546328335258,9.25,629.9500000000068,9.25,629.9500000000069,9.25,629.9500000000069
3.7,1.8,8.30655737704918,668.8601832569763,9.500000000000002,619.9500000000045,9.5,619.9500000000046,9.5,619.9500000000046
3.7,1.9,8.348809523809525,667.2421475087083,9.750000000000002,609.9500000000022,9.75,609.9500000000023,9.75,609.9500000000024
3.7,2.0,8.355726698262242,666.9843328684334,9.85,607.4500000000018,9.850000000000001,607.4500000000016,9.850000000000001,607.4500000000016
3.8,0.0,1.6389216843762298,666.793574488339,0.10000000000000002,604.9500000000012,0.1,604.9500000000012,0.1,604.9500000000012
3.8,0.1,1.6511904761904759,667.2421475087083,0.25,609.9500000000022,0.25,609.9500000000023,0.25,609.9500000000023
3.8,0.2,1.6934426229508197,668.8601832569763,0.5000000000000001,619.9500000000045,0.5,619.9500000000046,0.5,619.9500000000046
3.8,0.3,1.7545454545454549,671.2546328335258,0.75,629.9500000000068,0.75,629.9500000000069,0.7499999999999999,629.9500000000069
3.8,0.4,1.8305164319248826,674.2591812447937,1.0,639.9500000000091,1.0,639.9500000000091,1.0,639.9500000000091
3.8,0.5,1.9184210526315795,677.7518493835388,1.25,649.9500000000114,1.25,649.9500000000114,1.25,649.9500000000114
3.8,0.6,3.9183206106870214,681.6411433926897,1.5,659.9500000000136,1.5,659.9500000000137,2.6666666666666665,666.6166666666819
3.8,0.7,4.683720930232558,681.64114339269,5.0,659.9500000000136,5.0,659.9500000000137,3.6071428571428568,664.235714285729
